Date,Open,High,Low,Close,Volume
23-Aug-10,15.80,15.80,15.19,15.32,88193
20-Aug-10,15.29,15.64,15.10,15.61,61748
19-Aug-10,15.48,15.60,15.07,15.45,103549
18-Aug-10,15.70,15.77,15.37,15.60,58404
17-Aug-10,15.59,15.86,15.30,15.66,99939
16-Aug-10,14.99,15.63,14.73,15.63,104155
13-Aug-10,15.04,15.33,15.04,15.15,104316
12-Aug-10,15.20,15.66,14.97,15.24,98271
11-Aug-10,15.71,16.04,15.57,15.65,195474
10-Aug-10,16.36,16.50,15.81,16.35,116346
9-Aug-10,16.90,17.00,16.69,16.75,66354
6-Aug-10,16.24,16.93,16.08,16.82,154872
5-Aug-10,17.30,17.45,16.34,16.56,431141
4-Aug-10,14.67,15.20,14.67,15.00,143878
3-Aug-10,15.02,15.02,14.51,14.52,44179
2-Aug-10,15.06,15.23,14.89,15.00,70805
30-Jul-10,13.98,15.00,13.79,14.90,170970
29-Jul-10,14.32,14.42,13.67,14.18,67301
28-Jul-10,14.18,14.47,14.01,14.19,55771
27-Jul-10,14.03,14.27,13.97,14.15,68582
26-Jul-10,13.86,14.00,13.66,13.93,182417
23-Jul-10,13.44,13.83,13.44,13.74,141288
22-Jul-10,12.97,13.49,12.97,13.48,156171
21-Jul-10,12.54,13.04,12.50,12.71,161717
20-Jul-10,11.96,12.48,11.96,12.37,74511
19-Jul-10,11.90,12.19,11.84,12.18,61813
16-Jul-10,12.16,12.21,11.80,11.92,170644
15-Jul-10,12.43,12.49,11.92,12.24,49500
14-Jul-10,12.35,12.54,12.32,12.34,69614
13-Jul-10,12.38,12.57,12.21,12.45,83374
12-Jul-10,12.31,12.34,11.95,12.12,83252
9-Jul-10,12.23,12.37,11.86,12.35,127648
8-Jul-10,12.51,12.66,11.50,12.22,137604
7-Jul-10,11.59,12.32,11.49,12.32,118806
6-Jul-10,12.36,12.36,11.22,11.48,178262
5-Jul-10,11.99,11.99,11.99,11.99,0
2-Jul-10,11.99,11.99,11.99,11.99,0
1-Jul-10,12.30,12.44,11.71,12.31,61675
30-Jun-10,12.34,12.82,12.16,12.22,53632
29-Jun-10,12.73,12.81,12.17,12.30,62583
28-Jun-10,13.94,13.94,12.93,12.99,90277
